 -3.59,  5.34,   0.06,  345.3,  245.2,   1.0,  60.5
 -5.13,  5.34,   0.12,  345.3,  245.2,   2.2,  58.7
 -4.77,  5.34,   0.08,  345.3,  245.2,   3.1,  56.3
 -5.29,  5.34,   0.20,  345.3,  245.2,   1.2,  60.2
 -2.73,  5.34,   1.96,  345.3,  245.2,   1.4,  65.3
 -2.94,  5.34,   6.00,  345.3,  245.2,   2.0,  62.1
 -4.31,  5.34,   4.69,  345.3,  245.2,   3.0,  60.9
 -3.81,  5.34,   4.75,  345.3,  245.2,   2.4,  64.7
 -5.46,  5.34,   1.17,  345.3,  245.2,   1.0,  64.4
 -4.05,  5.34,   4.29,  345.3,  245.2,   2.8,  56.3
 -4.38,  5.34,   3.11,  345.3,  245.2,   2.8,  56.0
 -6.84,  5.34,   0.04,  345.3,  245.2,   0.5,  58.0
 -5.69,  5.34,   0.16,  345.3,  245.2,   1.4,  62.8
 -3.80,  5.34,   2.36,  345.3,  245.2,   2.1,  65.9
 -2.74,  5.34,   2.41,  345.3,  245.2,   3.9,  50.9
 -0.71,  5.34,   3.92,  345.3,  245.2,   4.2,  50.3
 -3.81,  5.34,   4.20,  345.3,  245.2,   1.7,  54.1
 -5.52,  5.34,   9.70,  345.3,  245.2,   6.7,  53.0
 -7.98,  5.34,   5.59,  345.3,  245.2,   5.9,  51.0
 -4.80,  5.34,   0.55,  345.3,  245.2,   3.8,  47.7
 -4.68,  5.34,   0.02,  345.3,  245.2,   1.0,  52.6
 -4.56,  5.34,   0.00,  345.3,  245.2,   1.6,  52.7
 -1.48,  5.34,   4.00,  345.3,  245.2,   3.2,  65.0
 -0.42,  5.34,  39.04,  345.3,  245.2,  11.4,  69.9
 -2.49,  5.34,   6.88,  345.3,  245.2,   8.9,  68.8
